uri,cid,text,created_at,author_handle,author_did,keyword,search_query,collection_method,session_name,collected_at,lang,author_display_name,author_description,author_followers_count,author_following_count,author_posts_count,author_verified,author_created_at,author_avatar,author_banner,author_profile_fetched_at,author_account_age_days,author_posts_per_day,author_follower_following_ratio,author_influence_score,word_count,char_count,hashtag_count,mention_count,url_count,hashtags,mentions,urls,has_images,has_external_link,has_media,emotion_score,is_reply,content_analyzed_at,indexed_at,reply_count,repost_count,like_count,detected_location,location_indicators,location_confidence,keyword_matches,keyword_categories,collection_timestamp,text_length,has_location_data,has_keyword_matches,is_recent
at://did:plc:qfcc5zgghjl7k7c5ez3egvgn/app.bsky.feed.post/3lzxamoodpk2s,bafyreib35x3guok5c6r7sgfm7vfmgo2l2tf2whevppcqans3azsmi7wobu,Totally absolutely dystopian watching a childhood theater friend turn into a pathetic homeless quasi Christo-fascist who uses AI art to imagine themselves living different lives for themself instead of dressing up and working ren faires like they used to,2025-09-29T05:09:53.294Z,spiffyzebra.bsky.social,did:plc:qfcc5zgghjl7k7c5ez3egvgn,homeless,homeless,search,socmed_search_30min,2025-09-29T05:11:55.341724+00:00,en,ethereal swamp witch,"is this thing on????

Things in this country really went downhill after I finished desperate housewives",145,150,476,False,2024-11-13T19:49:16.574Z,https://cdn.bsky.app/img/avatar/plain/did:plc:qfcc5zgghjl7k7c5ez3egvgn/bafkreifaemem6qrcupqdccuvjv3cknr3ih5bpal3x32omq7qtl7c4u5cga@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:qfcc5zgghjl7k7c5ez3egvgn/bafkreicq2sewqvg7tz3hojjqglzocd34prbluyielob5hddh7m54co4tx4@jpeg,2025-09-29T05:11:55.341536+00:00,319,1.4921630094043887,0.9666666666666667,23.17,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-29T05:11:55.341717+00:00,2025-09-29T05:09:53.756Z,0,0,0,,[],0.0,['homeless'],['core_terms'],2025-09-29T05:12:03.250600+00:00,254,False,True,True
at://did:plc:elqhllbrpexf2issxfxsnyo4/app.bsky.feed.post/3lzxajopf7c2s,bafyreici5jxhbablfnnrqhutf6wk53k3gf7s7incpa5clmwhbjpvt7f4lu,I think his evil angle in bringing troops to Portland is to get rid of the homeless people They are allowed to use lethal force apparently. I hope I’m wrong!!,2025-09-29T05:08:12.665Z,nkirshy.bsky.social,did:plc:elqhllbrpexf2issxfxsnyo4,homeless,homeless,search,socmed_search_30min,2025-09-29T05:11:55.503098+00:00,en,blueskygirl,"Elect a clown, expect a circus!! 🤡 💯 anti-Trump/anti-MAGA!
RN, Army reserve (Major retired), cat/dog volunteer, Dr mom, fiancée❤️, lefty Independant
Pro democracy, Ukraine, ❤️Canada, Mexico, Greenland and Panama! 🇺🇦🇨🇦🇲🇽🇬🇱🇵🇦
No DMs or $$ requests plz.",2760,1827,493,False,2024-11-20T01:41:18.470Z,https://cdn.bsky.app/img/avatar/plain/did:plc:elqhllbrpexf2issxfxsnyo4/bafkreiayzxmwleqvjmrdlfokx66ugoqosinkl5kuvwmsmmzaz2qhn6nlgu@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:elqhllbrpexf2issxfxsnyo4/bafkreibimjvgaydkep5w33s2ctutrbhss25shula3bdno2bvbdslnlizse@jpeg,2025-09-29T05:11:55.503000+00:00,313,1.5750798722044728,1.5106732348111658,62.4,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-29T05:11:55.503091+00:00,2025-09-29T05:08:13.651Z,0,0,0,canada,"['portland', 'la', 'portland', 'profile:canada', 'profile:uk', 'profile:ca', 'profile:la']",1.0,"['homeless', 'portland', 'la', 'portland']","['profile_locations', 'core_terms', 'geographic']",2025-09-29T05:12:03.250693+00:00,158,True,True,True
at://did:plc:xrlkc3urjbsnc7d7ofwzbrfy/app.bsky.feed.post/3lzxagana7s2w,bafyreigsbanh55xe7cxwovci2ucfgrpbwepd4vik4gexuuuokuorgqnvwq,All your fake friends on TBN preaching the prosperity Bible getting rich off of poor people claiming they’re bringing in the kingdom of heaven why they fill their pockets and let the poor go hungry and homeless and let the sick die,2025-09-29T05:06:17.252Z,patsy77.bsky.social,did:plc:xrlkc3urjbsnc7d7ofwzbrfy,homeless,homeless,search,socmed_search_30min,2025-09-29T05:11:55.665663+00:00,en,,,331,211,6880,False,2024-11-16T05:35:55.381Z,https://cdn.bsky.app/img/avatar/plain/did:plc:xrlkc3urjbsnc7d7ofwzbrfy/bafkreiazyp5cte5jyxeoen4yyuzr46c2o4idg5oaa3plawenzycpk4h5ji@jpeg,https://cdn.bsky.app/img/banner/plain/did:plc:xrlkc3urjbsnc7d7ofwzbrfy/bafkreib2ckbzoh3lsk4gkw4t5tnqv7hzi4g2ie6hwwipq5egy4hpd7r4ii@jpeg,2025-09-29T05:11:55.665586+00:00,316,21.772151898734176,1.5687203791469195,25.45,0,0,0,0,0,[],[],[],False,False,False,0,False,2025-09-29T05:11:55.665655+00:00,2025-09-29T05:06:17.851Z,0,0,0,la,['la'],0.3,"['homeless', 'la']","['core_terms', 'profile_locations']",2025-09-29T05:12:03.250761+00:00,231,True,True,True
